URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Has type,Consists of,Vessel Form,Decorative Technique,Condition,Description
http://opencontext.org/subjects/031B1921-8B9F-4F76-660F-18DFCFD04EAD,43.15349784,11.40143947,-700,-535,vessel; oinochoai; Oinochoe; oinochoe; Oenochoe,pottery,Oinochoe,Painted,Joined from four pieces and broken on all sides.  Surface preserves traces of paint and shiny finish.,"Piece preserves portions of body and shoulder of a rather squat oinochoe, wheel-made and with painted decoration in brown on a buff background.  A scar for the attachment of a handle is preserved below the point of greatest diameter.  The decoration consists of:  1) around the lower part, a band of ""wave motifs"" resembling number 9s with spreading bases, of which at least three are in part preserved.  This zone is below the level of the preserved handle attachment.
2) On the shoulder, a pattern of irregular cross-hatching set off from the body by a roughly horizontal line.  Above this band, there is another horizontal line which may mark the division between neck and shoulder."
http://opencontext.org/subjects/67F8A35F-977E-4877-9394-87507C2F2289,43.15278397,11.40208975,-700,-535,vessel,pottery,Form unspecified,Incised,Broken off irregularly on all sides; surface worn.,"A small fragment, the obverse side of which preserves a single incised triangle, perhaps a delta."
http://opencontext.org/subjects/518EB91D-3C7F-4078-0E4B-4BFCCF1AE6A8,43.15337307,11.39942776,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,,Broken on both ends.  Reconstructed from two pieces.  Two finished surfaces and two finished edges are preserved.  The surface is worn and pitted.,Fragment of a bucchero strap handle preserves the apex of the handle.  The handle is slightly rounded convex on the interior.  The exterior is composed of five thick bands running parallel to the finished sides
http://opencontext.org/subjects/c8594fa9-8fac-4764-bc46-7160433f726f,43.15296364,11.40033596,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,Incised,"Surfaces are worn, pitted, scratched, and encrusted.","Fragment of a bucchero handle preserves portion of the rounded interior surface and the left hand curving, finished edge.  On the exterior surface are portions of three parallel incised lines composed of small slashes, each approximately 0.006 m apart.  The top and bottom lines are directly along the upper and lower break edges."
http://opencontext.org/subjects/91803CB5-9C5E-49B7-60E8-E448A6516CF8,43.15264188,11.40181239,-700,-535,vessel,pottery,Form unspecified,,"The piece is composed of seven fragments. A portion of the rim is preserved, but the piece is broken on all other sides.",The piece is composed of seven fragments which preserve a portion of the rim and one handle of a vessel.  The handle is 0.033 m long and shapred like a rocchetto with flat heads.
http://opencontext.org/subjects/3C1928C0-B53B-4D37-496C-B028176D3298,43.15266824,11.40185399,-700,-535,vessel,pottery,Form unspecified,Molded,"The piece is broken on four sides, the surface is worn and preserves no slip.",Fragment preserves slight curve of vessel. Decoration consists of a raised ridge running parallel to the finished rim. The rim preserves a molded boss with two flat heads joined by a cylindrical shaft.
http://opencontext.org/subjects/A57511AA-141B-49FE-7E94-92B99C271FFC,43.15269035,11.40181328,-700,-535,vessel; lid,pottery,Lid,Incised; Relief,Fragment is composed of seven pieces; broken irregularly on three sides. Surface generally well-preserved.,Fragment preserves a portion of a redware lid with finished rim and interior flange. The finished rim preserves portions of two projecting decorative flanges with a relief border. The surface of the like preserves portions of three chevrons made from double incised lines.
http://opencontext.org/subjects/B9E1C9A5-16EF-4C91-5E8D-4F384F88CE07,43.15260988,11.40281967,-700,-535,vessel; bowl,pottery,Bowl,Stamped,Glued from numerous pieces; badly broken and splintered; approximately one-half or more of the rim is missing and one-third of the foot is missing too; encrusted and burned black in places.,
http://opencontext.org/subjects/306C92EE-E05D-4ABC-BEEA-890F8E5C5110,43.15300813,11.40125522,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,Incised,"Broken on all sides.  Surface is slightly worn, but generally well preserved.","Fragment of a bucchero vessel preserves decoration on the interior and exterior.  On the exterior portions of an incised lotus palmette are preserved.  Near one break edge, there are small portions of another.  On the interior the decoration consists of portions of three low ridges.  Shallow incisions run on either side of each ridge.  One ridge runs perpendicular to the length.  The others meet at a point near the widest end."
http://opencontext.org/subjects/9FD500DF-FD66-4696-462A-47E907C0A385,43.15352905,11.40177644,-700,-535,vessel,pottery,Form unspecified,Incised,Broken on all edges; chipped.,"Small impasto fragment of trapezoidal shape; two horizontal, parallel grooves run across the top of the fragment; immediately below the second groove is a row of incised ""spirals"" (each ""spiral"" consists of three concentric circles); one complete ""spiral"" is preserved along with portions of three others."
http://opencontext.org/subjects/B66369B0-35FA-497A-4FBF-632FC08B2D6A,43.15331603,11.40220998,-700,-535,vessel,terracotta; Terracotta,Form unspecified,,"Handle broken off crater at its base.  Little worn, but edges chipped.  Joined from seven pieces.","Very large handle with high rim on both edges: straight-edged, narrower section curves over abruptly at top, then flat down to center of height of handle.  Flat section remains same width, terminating in semi-circle; its rim prolongs circular form of end and overlaps around straight rim of straight section, curving back behind onto interior surface of handle.  Underside: smooth, with traces of breakage from main body of vase across top and across section where handle widens.  Also traces of break around circular rim base."
http://opencontext.org/subjects/202C1B14-2A67-447A-2D77-C75286B1265E,43.15355404,11.40179046,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,,"Missing fragments from rim, bowl and conical foot; glued from numerous pieces; worn and encrusted.","Buccheroid bowl preserving shallow bowl with widely-flaring sides, wide, flat, everted rim, and shallow depression in center."
http://opencontext.org/subjects/AC0B5865-8302-4262-F0B9-AFAF3D81201F,43.15332281,11.39940878,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,Ridged,The fragment is broken on three sides.  Portions of the rim of the exterior face are damaged.  The overall surface is slihtly pitted and worn.,"The fragment preserves portions of a bucchero rim.  The overall fragment preserves very little curvature and widens in thickness as it approaches the rim.  The interior face includes a slightly raised, angled rim.  The rim of the exterior face extends farther into the fragment than the interior rim, and is divided into three rounded forms by three scoccia of equal widths."
http://opencontext.org/subjects/543C9D21-777A-406F-FD09-4C486F69CC5E,43.15263135,11.4016866,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,Incised,Broken across the handle and at the point of attachment to the vessel.,"A bucchero strap handle, curved at top with an incised decoration pattern consisting of an ""X"" bordered by three horizontal incised lines - the same pattern repeated above. The incision is very irregular."
http://opencontext.org/subjects/A564A78C-D7A5-4342-5C1C-CCFD64A350BD,43.15275849,11.40158323,-700,-535,vessel,pottery,Form unspecified,Incised,The handle is broken on both ends.  The surface is well preserved.,"The fragment preserves portions of a handle.  The fragment preserves two, opposite finished faces, as well as the finished, rounded edges that connect them.  The exterior, finished handle face is slightly convex and is incised.  The line of incision is approximately 0.002 m in height and runs parallel to one handle edge.  Vestiges of slip are visible throughout the surface of the handle on both finished faces."
http://opencontext.org/subjects/C7D6FC84-7E7D-4FCC-40F0-97AB7A8C037F,43.15289677,11.40167677,-700,-535,vessel; cooking-vessel,pottery,Cooking vessel,,"The fragment is broken on three sides.  The overall surface is well preserved with only minor wear visible.  Two large, fresh scratches are visible in the surface of the vessel.","The fragment preserves portions of a perforated cooking vessel.  Two curved faces that meet at approximately a fourty-five degree angle are preserved.  The larger of these faces preserves a curved, finished edge, where the vessel was perforated.  A slight rim of excess fabric is visible on the interior face of the vessel, where excess fabric was pushed through."
http://opencontext.org/subjects/EDE55DCF-D443-4CB1-C166-41B1DA4AAE37,43.15349447,11.40195638,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,Incised,"Broken horizontally across the top.  Left volute broken off, small chip on right volute.  Some chipping on feet.  Surface well preserved.",
http://opencontext.org/subjects/455FF6D9-DE9F-4CDA-C6FD-FCABDDD4A541,43.1530141,11.40125335,-700,-535,vessel; bowl,pottery,Bowl,Reticulated; Incised,Profile has been restored from several fragments varying in size.  Bowl is worn and pitted both on the interior and exterior of the vessel.,"Impasto bowl preserves a full profile.  The vessel rests on a flat base and rises with steep convex sides to a slightly articulated shoulder.  The shoulder is defined by a line of incision superceded by a low ridge.  The low ridge s reticulated by a series of short, hatched evenly spaced lines spaced roughly one centimeter apart from one another.  The rim rises from the shoulder and terminates at a flat, slightly angled edge."
http://opencontext.org/subjects/25C070AA-B58D-476E-1F00-6D886C87ED19,43.1527923,11.40182316,-700,-535,vessel; tondo,bucchero ware; Bucchero,Tondo,Incised,Fragment recomposed from six fragments with two additional non-joining fragments.  Large chips are missing from interior and exterior and surfaces are encrusted and worn.,Bucchero tondo fragment preserves small portion of upper stem and portion of walls of vessel body.  Two lines in an X shape are incised on the sloped interior portion of the tondo.  Larger non-joining fragment preserves portion of stem.
http://opencontext.org/subjects/836887A9-521D-4299-1BE9-578B7F8BB42B,43.1534236,11.40148071,-700,-535,vessel,pottery,Globular pot,Incised,Approximately three-quarters of rim and one-half of body and base missing; glued from numerous fragments; chipped; worn and slightly encrusted.,"Small globular pot preserving most of flat, round base, rounded walls and everted rim, rounded on top. Base preserves numerous incised grooves of various sizes and shapes."
http://opencontext.org/subjects/00AD2803-7F1A-4924-D077-39B1BEA42555,43.15260988,11.40281967,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,Incised,Surfaces have some pitting with encrustation within them. Break edges are heavily encrusted.,"A bucchero vessel fragment preserves a portion of a horizontal band with incised decoration comprised of a series of repeating, vertically oriented, chevrons. There may have been two registers of chevrons as the pattern actually resembles a chevron and a half, akin to a zig-zag. Portions of 9 of these chevrons are preserved. The top of the vessel fragment begins to flare slightly, as if towards the rim."
http://opencontext.org/subjects/F830D63E-6D97-4803-5C41-ECBB57A94506,43.15272678,11.40177719,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,Incised,"All surfaces are pitted, worn, scratched, and encrusted.","A fragment of a bifurcated bucchero handle, ovular in cross-section, preserves a gentle arch and tapers in thickness from a horizontal break surface to a vertically sheared break surface.  The exterior surface of the handle is incised with portions of sixteen horizontal lines interrupted by the central, verical line.  The last two lines (above the horizontal break surface) are at a slight diagonal, creating chevrons."
http://opencontext.org/subjects/FB3CD468-E1F0-4EF8-35B3-53656FB8E7D8,43.15339298,11.40142162,-700,-535,vessel; oinochoai; Oinochoe; oinochoe; Oenochoe,bucchero ware; Bucchero,Oinochoe,Incised; Molded; Impressed,"Glued from numerous fragments, missing entire lower half, one upper side, half of handle, one finial, and most of lip except spout.  Worn.","Globular bucchero oinochoe with trefoil mouth with inset lip, a molded handle with one preserved finial above and a scroll at base.  Decoration consists of two grooves around lip, a ridge around top of neck and two parallel ridges on shoulder, a zone of molded, outpressed tongues around upper body, bordered at the bottom by three parallel, shallow grooves.  The one preserved round finial bears a central disc and impressed rays.  Top of handle bears three groups of three parallel, dotted incised lines, at right angles to preserved upper part of molded male warrior with spear, below."
http://opencontext.org/subjects/089F2212-DC23-4B3B-A5EB-F3320B6F2825,43.15382449,11.40246035,-700,-535,vessel; bowl,bucchero ware; Bucchero,Bowl,Impressed; Stamped; Applique,"Almost entire, restored from numerous fragments; missing one bean; slightly worn.","Low bucchero bowl preserving a short, circular base; a shallow, widely-flaring bowl; and a wide, flat rim which preserves decoration in the form of three superimposed beans, evenly spaced (one missing) with stamped rosettes between, in a row near the inner edge; rosettes consist of eight impressed triangles."
http://opencontext.org/subjects/5D86EAD2-3E04-427B-D023-63CE19BC2EFC,43.15352565,11.40178781,-700,-535,vessel; cup,bucchero ware; Bucchero,Cup,Relief; Molded; Incised,Restored from numerous fragments.  About half the bowl with rim and complete handle except for top join preserved.,"Fragmentary bucchero cup.  The side walls rise up in a steep curve.  The rim flares out slightly.  The side walls are fluted; profound ridges which separated each flute are visible on the interior.  The handle consists of two parts.  The straight interior section is joined to cup at the rim and is in the form of a molded, winged woman, viewed frontally from the waist up.  The wings originate at the waist and extend up to the neck, gradually widening; at the head, they taper and curl inwards, leaving a triangular cut-out area between the hair and wings.  The hair, parted in the middle, frames the face and forms two long tresses with a vertical groove down teh center of each.  These tresses extend to the waist.  The arms extend from the lateral edges, bent at the elbows, and each hand, whose fingers are rendered by four incisions, clutches a tress.  The head is higher relief than the rest of the body and shows two almond-shaped eyes, a long, pointed nose, thick lips, and a heavy chin.  Two horizontal incisions mark the join of the handle to the rim on the interior.  The exterior curved section of the handle would have joined at the top, for there are attachment scars behind the top break of each handle section.  The exterior section joins the vase about half way up the side walls.  It is a simple strap handle, tapering in the middle and ornamented with a finger depression above."
http://opencontext.org/subjects/B733E32A-E933-4D74-9C08-45599F43FC60,43.15337599,11.40138383,-700,-535,vessel,bucchero ware; Bucchero,Form unspecified,Incised; Impressed; Relief,"Glued from nine fragments; broken on both ends; chipped, worn, very encrusted.","Handle of bucchero vessel is flat loop of clay with thin, pointed section set on upper half on plane perpendicular to strip of handle.  At top of piece is round finial with small pointed top and incised vertical rows of dots on its round surface.  Set on each side of piece below finial is a relief human head, beardless, and with long, roughly indicated hair.  Set on flat lower part of band just below the bottom of the upper perpendicular section, is another human head on each side; rendered in approximately the same way as the top heads.  Lower portion of piece has two thin incisions on each side of exterior of handle near and parallel to edge, with a large X-shaped incision beween them.  Below these is a rounded horizontal ridge with diagonal impressed short rows of square dots.  Below this, on the preserved fragment of body are traces of three thin horizontal grooves; inner surface is smooth, with small round scar for support strut set just opposite the head on lower section of longer side."
